release_reference_id,release_reference_type,latitude (degrees_north),longitude (degrees_east),time (UTC),expected_enddate (UTC),manufacturer,tag_model,tag_serial_number,tag_coding_system,transmitted_id,transmittername,release_project_reference,tag_device_id,datacenter_reference
MACFL-15049,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048255,A69-1303,15766,A69-1303-15766,MACFL,A69-1303-15766,nep
MACFL-15050,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048127,A69-1303,15636,A69-1303-15636,MACFL,A69-1303-15636,nep
MACFL-15051,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048142,A69-1303,15651,A69-1303-15651,MACFL,A69-1303-15651,nep
MACFL-15052,ANIMAL,38.600592,-121.509025,2008-01-16T12:00:00Z,2008-03-26T11:00:00Z,VEMCO,V7,1048273,A69-1303,15784,A69-1303-15784,MACFL,A69-1303-15784,nep
MACFL-15053,ANIMAL,38.600592,-121.509025,2008-01-16T13:00:00Z,2008-03-26T12:00:00Z,VEMCO,V7,1048271,A69-1303,15782,A69-1303-15782,MACFL,A69-1303-15782,nep
MACFL-15054,ANIMAL,38.600592,-121.509025,2008-01-16T13:00:00Z,2008-03-26T12:00:00Z,VEMCO,V7,1048251,A69-1303,15762,A69-1303-15762,MACFL,A69-1303-15762,nep
MACFL-15055,ANIMAL,38.600592,-121.509025,2008-01-16T13:00:00Z,2008-03-26T12:00:00Z,VEMCO,V7,1048140,A69-1303,15649,A69-1303-15649,MACFL,A69-1303-15649,nep
MACFL-15056,ANIMAL,38.600592,-121.509025,2008-01-16T13:00:00Z,2008-03-26T12:00:00Z,VEMCO,V7,1048131,A69-1303,15640,A69-1303-15640,MACFL,A69-1303-15640,nep
MACFL-15057,ANIMAL,38.600592,-121.509025,2008-01-16T14:00:00Z,2008-03-26T13:00:00Z,VEMCO,V7,1048151,A69-1303,15660,A69-1303-15660,MACFL,A69-1303-15660,nep
MACFL-15058,ANIMAL,38.600592,-121.509025,2008-01-16T14:00:00Z,2008-03-26T13:00:00Z,VEMCO,V7,1048250,A69-1303,15761,A69-1303-15761,MACFL,A69-1303-15761,nep
MACFL-15059,ANIMAL,38.600592,-121.509025,2008-01-16T14:00:00Z,2008-03-26T13:00:00Z,VEMCO,V7,1048148,A69-1303,15657,A69-1303-15657,MACFL,A69-1303-15657,nep
MACFL-15060,ANIMAL,38.600592,-121.509025,2008-01-16T14:00:00Z,2008-03-26T13:00:00Z,VEMCO,V7,1048259,A69-1303,15770,A69-1303-15770,MACFL,A69-1303-15770,nep
MACFL-15061,ANIMAL,38.600592,-121.509025,2008-01-16T15:00:00Z,2008-03-26T14:00:00Z,VEMCO,V7,1048125,A69-1303,15634,A69-1303-15634,MACFL,A69-1303-15634,nep
MACFL-15062,ANIMAL,38.600592,-121.509025,2008-01-16T15:00:00Z,2008-03-26T14:00:00Z,VEMCO,V7,1048122,A69-1303,15631,A69-1303-15631,MACFL,A69-1303-15631,nep
MACFL-15063,ANIMAL,38.600592,-121.509025,2008-01-16T15:00:00Z,2008-03-26T14:00:00Z,VEMCO,V7,1048276,A69-1303,15787,A69-1303-15787,MACFL,A69-1303-15787,nep
MACFL-15064,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048193,A69-1303,15702,A69-1303-15702,MACFL,A69-1303-15702,nep
MACFL-15065,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048178,A69-1303,15687,A69-1303-15687,MACFL,A69-1303-15687,nep
MACFL-15066,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048287,A69-1303,15798,A69-1303-15798,MACFL,A69-1303-15798,nep
MACFL-15067,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048156,A69-1303,15665,A69-1303-15665,MACFL,A69-1303-15665,nep
MACFL-15068,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048204,A69-1303,15714,A69-1303-15714,MACFL,A69-1303-15714,nep
MACFL-15069,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048296,A69-1303,15806,A69-1303-15806,MACFL,A69-1303-15806,nep
MACFL-15070,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048200,A69-1303,15710,A69-1303-15710,MACFL,A69-1303-15710,nep
MACFL-15071,ANIMAL,38.210979,-121.536976,2008-01-17T16:10:00Z,2008-03-27T15:10:00Z,VEMCO,V7,1048284,A69-1303,15795,A69-1303-15795,MACFL,A69-1303-15795,nep
MACFL-15072,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048180,A69-1303,15689,A69-1303-15689,MACFL,A69-1303-15689,nep
MACFL-15073,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048155,A69-1303,15664,A69-1303-15664,MACFL,A69-1303-15664,nep
MACFL-15074,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048190,A69-1303,15699,A69-1303-15699,MACFL,A69-1303-15699,nep
MACFL-15075,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048292,A69-1303,15802,A69-1303-15802,MACFL,A69-1303-15802,nep
MACFL-15076,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1048189,A69-1303,15698,A69-1303-15698,MACFL,A69-1303-15698,nep
MACFL-15077,ANIMAL,38.210979,-121.536976,2008-01-17T18:00:00Z,2008-03-27T17:00:00Z,VEMCO,V7,1046365,A69-1303,15510,A69-1303-15510,MACFL,A69-1303-15510,nep
MACFL-15078,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048174,A69-1303,15683,A69-1303-15683,MACFL,A69-1303-15683,nep
MACFL-15079,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048213,A69-1303,15724,A69-1303-15724,MACFL,A69-1303-15724,nep
MACFL-15080,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048175,A69-1303,15684,A69-1303-15684,MACFL,A69-1303-15684,nep
MACFL-15081,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048210,A69-1303,15720,A69-1303-15720,MACFL,A69-1303-15720,nep
MACFL-15082,ANIMAL,38.210979,-121.536976,2008-01-17T20:00:00Z,2008-03-27T19:00:00Z,VEMCO,V7,1048209,A69-1303,15719,A69-1303-15719,MACFL,A69-1303-15719,nep
MACFL-15083,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048157,A69-1303,15666,A69-1303-15666,MACFL,A69-1303-15666,nep
MACFL-15084,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048207,A69-1303,15717,A69-1303-15717,MACFL,A69-1303-15717,nep
MACFL-15085,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048188,A69-1303,15697,A69-1303-15697,MACFL,A69-1303-15697,nep
MACFL-15086,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048172,A69-1303,15681,A69-1303-15681,MACFL,A69-1303-15681,nep
MACFL-15087,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048182,A69-1303,15691,A69-1303-15691,MACFL,A69-1303-15691,nep
MACFL-15088,ANIMAL,38.210979,-121.536976,2008-01-17T22:01:00Z,2008-03-27T21:01:00Z,VEMCO,V7,1048192,A69-1303,15701,A69-1303-15701,MACFL,A69-1303-15701,nep
MACFL-15089,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048186,A69-1303,15695,A69-1303-15695,MACFL,A69-1303-15695,nep
MACFL-15090,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048298,A69-1303,15808,A69-1303-15808,MACFL,A69-1303-15808,nep
MACFL-15091,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048216,A69-1303,15727,A69-1303-15727,MACFL,A69-1303-15727,nep
MACFL-15092,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048199,A69-1303,15709,A69-1303-15709,MACFL,A69-1303-15709,nep
MACFL-15093,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048295,A69-1303,15805,A69-1303-15805,MACFL,A69-1303-15805,nep
MACFL-15094,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048197,A69-1303,15706,A69-1303-15706,MACFL,A69-1303-15706,nep
MACFL-15095,ANIMAL,38.210979,-121.536976,2008-01-18T00:00:00Z,2008-03-27T23:00:00Z,VEMCO,V7,1048293,A69-1303,15803,A69-1303-15803,MACFL,A69-1303-15803,nep
MACFL-15096,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048173,A69-1303,15682,A69-1303-15682,MACFL,A69-1303-15682,nep
MACFL-15097,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048205,A69-1303,15715,A69-1303-15715,MACFL,A69-1303-15715,nep
MACFL-15098,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048185,A69-1303,15694,A69-1303-15694,MACFL,A69-1303-15694,nep
MACFL-15099,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048171,A69-1303,15680,A69-1303-15680,MACFL,A69-1303-15680,nep
MACFL-15100,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048181,A69-1303,15690,A69-1303-15690,MACFL,A69-1303-15690,nep
MACFL-15101,ANIMAL,38.210979,-121.536976,2008-01-18T02:00:00Z,2008-03-28T01:00:00Z,VEMCO,V7,1048158,A69-1303,15667,A69-1303-15667,MACFL,A69-1303-15667,nep
MACFL-15102,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048286,A69-1303,15797,A69-1303-15797,MACFL,A69-1303-15797,nep
MACFL-15103,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048161,A69-1303,15670,A69-1303-15670,MACFL,A69-1303-15670,nep
MACFL-15104,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048187,A69-1303,15696,A69-1303-15696,MACFL,A69-1303-15696,nep
MACFL-15105,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048165,A69-1303,15674,A69-1303-15674,MACFL,A69-1303-15674,nep
MACFL-15106,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048166,A69-1303,15675,A69-1303-15675,MACFL,A69-1303-15675,nep
MACFL-15107,ANIMAL,38.210979,-121.536976,2008-01-18T04:00:00Z,2008-03-28T03:00:00Z,VEMCO,V7,1048176,A69-1303,15685,A69-1303-15685,MACFL,A69-1303-15685,nep
MACFL-15108,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048285,A69-1303,15796,A69-1303-15796,MACFL,A69-1303-15796,nep
MACFL-15109,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048164,A69-1303,15673,A69-1303-15673,MACFL,A69-1303-15673,nep
MACFL-15110,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048162,A69-1303,15671,A69-1303-15671,MACFL,A69-1303-15671,nep
MACFL-15111,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048215,A69-1303,15726,A69-1303-15726,MACFL,A69-1303-15726,nep
MACFL-15112,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048201,A69-1303,15711,A69-1303-15711,MACFL,A69-1303-15711,nep
MACFL-15113,ANIMAL,38.210979,-121.536976,2008-01-18T06:15:00Z,2008-03-28T05:15:00Z,VEMCO,V7,1048291,A69-1303,15801,A69-1303-15801,MACFL,A69-1303-15801,nep
MACFL-15114,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048290,A69-1303,15800,A69-1303-15800,MACFL,A69-1303-15800,nep
MACFL-15115,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048288,A69-1303,15799,A69-1303-15799,MACFL,A69-1303-15799,nep
MACFL-15116,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048206,A69-1303,15716,A69-1303-15716,MACFL,A69-1303-15716,nep
MACFL-15117,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048196,A69-1303,15705,A69-1303-15705,MACFL,A69-1303-15705,nep
MACFL-15118,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048191,A69-1303,15700,A69-1303-15700,MACFL,A69-1303-15700,nep
MACFL-15119,ANIMAL,38.210979,-121.536976,2008-01-18T08:00:00Z,2008-03-28T07:00:00Z,VEMCO,V7,1048198,A69-1303,15707,A69-1303-15707,MACFL,A69-1303-15707,nep
MACFL-15120,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048184,A69-1303,15693,A69-1303-15693,MACFL,A69-1303-15693,nep
MACFL-15121,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048183,A69-1303,15692,A69-1303-15692,MACFL,A69-1303-15692,nep
MACFL-15122,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048195,A69-1303,15704,A69-1303-15704,MACFL,A69-1303-15704,nep
MACFL-15123,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048159,A69-1303,15668,A69-1303-15668,MACFL,A69-1303-15668,nep
MACFL-15124,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048170,A69-1303,15679,A69-1303-15679,MACFL,A69-1303-15679,nep
MACFL-15125,ANIMAL,38.210979,-121.536976,2008-01-18T10:09:00Z,2008-03-28T09:09:00Z,VEMCO,V7,1048168,A69-1303,15677,A69-1303-15677,MACFL,A69-1303-15677,nep
MACFL-15126,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048202,A69-1303,15712,A69-1303-15712,MACFL,A69-1303-15712,nep
MACFL-15127,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048203,A69-1303,15713,A69-1303-15713,MACFL,A69-1303-15713,nep
MACFL-15128,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048297,A69-1303,15807,A69-1303-15807,MACFL,A69-1303-15807,nep
MACFL-15129,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048194,A69-1303,15703,A69-1303-15703,MACFL,A69-1303-15703,nep
MACFL-15130,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048169,A69-1303,15678,A69-1303-15678,MACFL,A69-1303-15678,nep
MACFL-15131,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048283,A69-1303,15794,A69-1303-15794,MACFL,A69-1303-15794,nep
MACFL-15132,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048217,A69-1303,15728,A69-1303-15728,MACFL,A69-1303-15728,nep
MACFL-15133,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048218,A69-1303,15729,A69-1303-15729,MACFL,A69-1303-15729,nep
MACFL-15134,ANIMAL,38.210979,-121.536976,2008-01-18T12:09:00Z,2008-03-28T11:09:00Z,VEMCO,V7,1048177,A69-1303,15686,A69-1303-15686,MACFL,A69-1303-15686,nep
MACFL-15135,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048299,A69-1303,15809,A69-1303-15809,MACFL,A69-1303-15809,nep
MACFL-15136,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048294,A69-1303,15804,A69-1303-15804,MACFL,A69-1303-15804,nep
MACFL-15137,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048211,A69-1303,15721,A69-1303-15721,MACFL,A69-1303-15721,nep
MACFL-15138,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048214,A69-1303,15725,A69-1303-15725,MACFL,A69-1303-15725,nep
MACFL-15139,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048167,A69-1303,15676,A69-1303-15676,MACFL,A69-1303-15676,nep
MACFL-15140,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048160,A69-1303,15669,A69-1303-15669,MACFL,A69-1303-15669,nep
MACFL-15141,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048163,A69-1303,15672,A69-1303-15672,MACFL,A69-1303-15672,nep
MACFL-15142,ANIMAL,38.210979,-121.536976,2008-01-18T14:00:00Z,2008-03-28T13:00:00Z,VEMCO,V7,1048212,A69-1303,15722,A69-1303-15722,MACFL,A69-1303-15722,nep
MACFL-15143,ANIMAL,38.210979,-121.536976,2008-01-18T16:00:00Z,2008-03-28T15:00:00Z,VEMCO,V7,1048179,A69-1303,15688,A69-1303-15688,MACFL,A69-1303-15688,nep
MACFL-15144,ANIMAL,38.210979,-121.536976,2008-01-18T16:00:00Z,2008-03-28T15:00:00Z,VEMCO,V7,1048208,A69-1303,15718,A69-1303-15718,MACFL,A69-1303-15718,nep
MACFL-15145,ANIMAL,38.581239,-121.507286,2008-11-30T13:16:00Z,2009-02-08T13:16:00Z,VEMCO,V7,1062235,A69-1303,30500,A69-1303-30500,MACFL,A69-1303-30500,nep
MACFL-15146,ANIMAL,38.581239,-121.507286,2008-11-30T13:16:00Z,2009-02-08T13:16:00Z,VEMCO,V7,1062239,A69-1303,30504,A69-1303-30504,MACFL,A69-1303-30504,nep
MACFL-15147,ANIMAL,38.581239,-121.507286,2008-11-30T13:16:00Z,2009-02-08T13:16:00Z,VEMCO,V7,1062237,A69-1303,30502,A69-1303-30502,MACFL,A69-1303-30502,nep
MACFL-15148,ANIMAL,38.581239,-121.507286,2008-11-30T13:16:00Z,2009-02-08T13:16:00Z,VEMCO,V7,1062238,A69-1303,30503,A69-1303-30503,MACFL,A69-1303-30503,nep
MACFL-15149,ANIMAL,38.581239,-121.507286,2008-11-30T14:02:00Z,2009-02-08T14:02:00Z,VEMCO,V7,1062240,A69-1303,30505,A69-1303-30505,MACFL,A69-1303-30505,nep
MACFL-15150,ANIMAL,38.581239,-121.507286,2008-11-30T14:02:00Z,2009-02-08T14:02:00Z,VEMCO,V7,1062241,A69-1303,30506,A69-1303-30506,MACFL,A69-1303-30506,nep
MACFL-15151,ANIMAL,38.581239,-121.507286,2008-11-30T14:02:00Z,2009-02-08T14:02:00Z,VEMCO,V7,1062242,A69-1303,30507,A69-1303-30507,MACFL,A69-1303-30507,nep
MACFL-15152,ANIMAL,38.581239,-121.507286,2008-11-30T14:02:00Z,2009-02-08T14:02:00Z,VEMCO,V7,1062243,A69-1303,30508,A69-1303-30508,MACFL,A69-1303-30508,nep
MACFL-15153,ANIMAL,38.581239,-121.507286,2008-11-30T15:01:00Z,2009-02-08T15:01:00Z,VEMCO,V7,1062247,A69-1303,30512,A69-1303-30512,MACFL,A69-1303-30512,nep
MACFL-15154,ANIMAL,38.581239,-121.507286,2008-11-30T15:01:00Z,2009-02-08T15:01:00Z,VEMCO,V7,1062244,A69-1303,30509,A69-1303-30509,MACFL,A69-1303-30509,nep
MACFL-15155,ANIMAL,38.581239,-121.507286,2008-11-30T15:01:00Z,2009-02-08T15:01:00Z,VEMCO,V7,1062245,A69-1303,30510,A69-1303-30510,MACFL,A69-1303-30510,nep
MACFL-15156,ANIMAL,38.581239,-121.507286,2008-11-30T15:01:00Z,2009-02-08T15:01:00Z,VEMCO,V7,1062246,A69-1303,30511,A69-1303-30511,MACFL,A69-1303-30511,nep
MACFL-15157,ANIMAL,38.581239,-121.507286,2008-11-30T16:02:00Z,2009-02-08T16:02:00Z,VEMCO,V7,1062248,A69-1303,30513,A69-1303-30513,MACFL,A69-1303-30513,nep
MACFL-15158,ANIMAL,38.581239,-121.507286,2008-11-30T16:02:00Z,2009-02-08T16:02:00Z,VEMCO,V7,1062249,A69-1303,30514,A69-1303-30514,MACFL,A69-1303-30514,nep
MACFL-15159,ANIMAL,38.581239,-121.507286,2008-11-30T16:02:00Z,2009-02-08T16:02:00Z,VEMCO,V7,1062250,A69-1303,30515,A69-1303-30515,MACFL,A69-1303-30515,nep
MACFL-15160,ANIMAL,38.581239,-121.507286,2008-11-30T16:02:00Z,2009-02-08T16:02:00Z,VEMCO,V7,1062251,A69-1303,30516,A69-1303-30516,MACFL,A69-1303-30516,nep
MACFL-15161,ANIMAL,38.581239,-121.507286,2008-11-30T17:00:00Z,2009-02-08T17:00:00Z,VEMCO,V7,1062255,A69-1303,30520,A69-1303-30520,MACFL,A69-1303-30520,nep
MACFL-15162,ANIMAL,38.581239,-121.507286,2008-11-30T17:00:00Z,2009-02-08T17:00:00Z,VEMCO,V7,1062256,A69-1303,30521,A69-1303-30521,MACFL,A69-1303-30521,nep
MACFL-15163,ANIMAL,38.581239,-121.507286,2008-11-30T17:00:00Z,2009-02-08T17:00:00Z,VEMCO,V7,1062254,A69-1303,30519,A69-1303-30519,MACFL,A69-1303-30519,nep
MACFL-15164,ANIMAL,38.581239,-121.507286,2008-11-30T17:00:00Z,2009-02-08T17:00:00Z,VEMCO,V7,1062257,A69-1303,30522,A69-1303-30522,MACFL,A69-1303-30522,nep
MACFL-15165,ANIMAL,38.581239,-121.507286,2008-11-30T18:00:00Z,2009-02-08T18:00:00Z,VEMCO,V7,1062253,A69-1303,30518,A69-1303-30518,MACFL,A69-1303-30518,nep
MACFL-15166,ANIMAL,38.581239,-121.507286,2008-11-30T18:00:00Z,2009-02-08T18:00:00Z,VEMCO,V7,1062258,A69-1303,30523,A69-1303-30523,MACFL,A69-1303-30523,nep
MACFL-15167,ANIMAL,38.581239,-121.507286,2008-11-30T18:00:00Z,2009-02-08T18:00:00Z,VEMCO,V7,1062259,A69-1303,30524,A69-1303-30524,MACFL,A69-1303-30524,nep
MACFL-15168,ANIMAL,38.581239,-121.507286,2008-11-30T18:00:00Z,2009-02-08T18:00:00Z,VEMCO,V7,1062252,A69-1303,30517,A69-1303-30517,MACFL,A69-1303-30517,nep
MACFL-15169,ANIMAL,38.581239,-121.507286,2008-11-30T19:00:00Z,2009-02-08T19:00:00Z,VEMCO,V7,1062260,A69-1303,30525,A69-1303-30525,MACFL,A69-1303-30525,nep
MACFL-15170,ANIMAL,38.581239,-121.507286,2008-11-30T19:00:00Z,2009-02-08T19:00:00Z,VEMCO,V7,1062261,A69-1303,30526,A69-1303-30526,MACFL,A69-1303-30526,nep
MACFL-15171,ANIMAL,38.581239,-121.507286,2008-11-30T19:00:00Z,2009-02-08T19:00:00Z,VEMCO,V7,1062263,A69-1303,30528,A69-1303-30528,MACFL,A69-1303-30528,nep
MACFL-15172,ANIMAL,38.581239,-121.507286,2008-11-30T19:00:00Z,2009-02-08T19:00:00Z,VEMCO,V7,1062264,A69-1303,30529,A69-1303-30529,MACFL,A69-1303-30529,nep
MACFL-15173,ANIMAL,38.581239,-121.507286,2008-11-30T20:00:00Z,2009-02-08T20:00:00Z,VEMCO,V7,1062266,A69-1303,30531,A69-1303-30531,MACFL,A69-1303-30531,nep
MACFL-15174,ANIMAL,38.581239,-121.507286,2008-11-30T20:00:00Z,2009-02-08T20:00:00Z,VEMCO,V7,1062267,A69-1303,30532,A69-1303-30532,MACFL,A69-1303-30532,nep
MACFL-15175,ANIMAL,38.581239,-121.507286,2008-11-30T20:00:00Z,2009-02-08T20:00:00Z,VEMCO,V7,1062265,A69-1303,30530,A69-1303-30530,MACFL,A69-1303-30530,nep
MACFL-15176,ANIMAL,38.581239,-121.507286,2008-11-30T20:00:00Z,2009-02-08T20:00:00Z,VEMCO,V7,1062268,A69-1303,30533,A69-1303-30533,MACFL,A69-1303-30533,nep
MACFL-15177,ANIMAL,38.581239,-121.507286,2008-11-30T21:02:00Z,2009-02-08T21:02:00Z,VEMCO,V7,1062269,A69-1303,30534,A69-1303-30534,MACFL,A69-1303-30534,nep
MACFL-15178,ANIMAL,38.581239,-121.507286,2008-11-30T21:02:00Z,2009-02-08T21:02:00Z,VEMCO,V7,1062270,A69-1303,30535,A69-1303-30535,MACFL,A69-1303-30535,nep
MACFL-15179,ANIMAL,38.581239,-121.507286,2008-11-30T21:02:00Z,2009-02-08T21:02:00Z,VEMCO,V7,1062271,A69-1303,30536,A69-1303-30536,MACFL,A69-1303-30536,nep
MACFL-15180,ANIMAL,38.581239,-121.507286,2008-11-30T21:02:00Z,2009-02-08T21:02:00Z,VEMCO,V7,1062272,A69-1303,30537,A69-1303-30537,MACFL,A69-1303-30537,nep
MACFL-15181,ANIMAL,38.581239,-121.507286,2008-11-30T22:03:00Z,2009-02-08T22:03:00Z,VEMCO,V7,1062276,A69-1303,30541,A69-1303-30541,MACFL,A69-1303-30541,nep
