recovery_id,recovery_latitude,recovery_longitude,recovery_datetime_utc,recovery_outcome,data_offloaded,offload_datetime_utc,log_filenames,recovery_comments,recovery_project_reference,datacenter_reference
RB31-VR2W-180-300797-1,74.67162,-94.87146,2012-09-18T19:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB32-VR2W-180-300780-1,74.67165,-94.86122,2012-09-18T18:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB33-VR2W-180-300596-1,74.67167,-94.85102,2012-09-18T18:50:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB34-VR2W-180-300793-1,74.67171,-94.84087,2012-09-18T18:45:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB35-VR2W-180-300766-1,74.67173,-94.83064,2012-09-18T18:41:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB36-VR2W-180-300770-1,74.67175,-94.8204,2012-09-18T18:36:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB37-VR2W-180-300782-1,74.66887,-94.87113,2012-09-18T18:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB38-VR2W-180-300589-1,74.6689,-94.861,2012-09-18T18:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB39-VR2W-180-300801-1,74.66891,-94.85089,2012-09-18T18:09:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB3-VR2W-110524-1,74.68824,-94.87215,2012-09-19T00:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB3-VR2W-180-300762-1,74.68824,-94.87215,2012-09-19T00:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB40-VR2W-180-300794-1,74.66894,-94.84069,2012-09-18T18:07:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB41-VR2W-180-300764-1,74.66895,-94.83046,2012-09-18T17:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB42-VR2W-180-300790-1,74.66899,-94.82024,2012-09-18T17:48:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB9-VR2W-110542-1,74.68553,-94.84139,2012-09-19T00:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB9-VR2W-180-300786-1,74.68553,-94.84139,2012-09-19T00:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD16-VR2W-110525-1,74.64516,-94.89447,2013-07-31T20:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB2-VR2W-110551-2,74.6911,-94.85193,2014-08-13T11:52:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB1-VR2W-110543-2,74.69107,-94.86206,2014-08-13T12:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBR1-VR2W-110528-2,74.69029,-94.8621,2014-08-17T08:03:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS17-VR2W-110547-2,74.68276,-94.86681,2014-08-17T08:43:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB14-VR2W-110540-2,74.67994,-94.87189,2014-08-17T13:19:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB15-VR2W-110554-2,74.67996,-94.86161,2014-08-14T14:08:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB18-VR2W-110548-2,74.68004,-94.83094,2013-08-30T19:45:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB20-VR2W-110550-2,74.67718,-94.86147,2013-08-30T22:12:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB19-VR2W-110535-2,74.67716,-94.87163,2013-08-30T22:17:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB24-VR2W-110549-2,74.67728,-94.82061,2013-08-30T22:09:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB11-VR2W-110528-1,74.68276,-94.86178,2013-08-07T23:23:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB11-VR2W-180-300784-1,74.68276,-94.86178,2013-08-07T23:23:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB12-VR2W-110555-1,74.68279,-94.85154,2013-08-04T23:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB17-VR2W-110552-2,74.68001,-94.84119,2014-08-14T13:58:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB22-VR2W-110526-2,74.67723,-94.84104,2014-08-14T13:17:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB21-VR2W-110531-2,74.67721,-94.8513,2014-08-14T13:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB23-VR2W-110556-2,74.67726,-94.83083,2014-08-14T13:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBBP2-Thermistor-9130-2,74.64791,-94.833,2014-08-29T14:38:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBBP2-CPOD-1085-2,74.64791,-94.833,2014-08-29T14:38:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBBP2-SBE CT-37SIP59977-7936-2,74.64791,-94.833,2014-08-29T14:38:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBBP2-Thermistor-9128-2,74.64791,-94.833,2014-08-29T14:38:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB13-VR2W-110527-1,74.68281,-94.84127,2013-08-04T22:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB13-VR2W-180-300583-1,74.68281,-94.84127,2013-08-04T22:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB9-VR2W-110522-2,74.68553,-94.84139,2013-08-30T21:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB14-VR2W-110540-1,74.67994,-94.87189,2013-08-07T23:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB14-VR2W-180-300604-1,74.67994,-94.87189,2013-08-07T23:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB15-VR2W-110547-1,74.67996,-94.86161,2013-08-07T23:12:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB15-VR2W-180-300592-1,74.67996,-94.86161,2013-08-07T23:12:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB42-VR2W-110525-2,74.66899,-94.82024,2013-08-30T21:11:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB16-VR2W-110526-1,74.67999,-94.85139,2013-08-07T23:07:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB17-VR2W-110550-1,74.68001,-94.84119,2013-08-07T23:01:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB41-VR2W-110532-2,74.66895,-94.83046,2013-08-30T21:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB40-VR2W-110544-2,74.66894,-94.84069,2013-08-30T20:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB1-VR2W-110543-1,74.69107,-94.86206,2013-08-08T00:09:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB1-VR2W-180-300585-1,74.69107,-94.86206,2013-08-08T00:09:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB21-VR2W-110530-1,74.67721,-94.8513,2013-08-07T22:53:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB21-VR2W-180-300584-1,74.67721,-94.8513,2013-08-07T22:53:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB22-VR2W-110552-1,74.67723,-94.84104,2013-08-07T22:48:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB37-VR2W-110536-2,74.66887,-94.87113,2013-08-30T19:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB38-VR2W-110539-2,74.6689,-94.861,2013-08-30T21:23:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB22-VR2W-180-300798-1,74.67723,-94.84104,2013-08-07T22:48:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB23-VR2W-110549-1,74.67726,-94.83083,2013-08-07T22:37:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB39-VR2W-110546-2,74.66891,-94.85089,2013-08-30T20:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB23-VR2W-180-300615-1,74.67726,-94.83083,2013-08-07T22:37:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB2-VR2W-110541-1,74.6911,-94.85193,2013-08-08T00:14:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB12-VR2W-110524-2,74.68279,-94.85154,2014-08-17T12:54:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB12-VR2W-180-300597-1,74.68279,-94.85154,2013-08-04T23:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB2-VR2W-180-300593-1,74.6911,-94.85193,2013-08-08T00:14:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB4-VR2W-110556-1,74.68828,-94.8619,2013-08-08T00:03:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB4-VR2W-180-300603-1,74.68828,-94.8619,2013-08-08T00:03:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB5-VR2W-110523-1,74.68833,-94.85182,2013-08-06T03:53:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB3-VR2W-110527-2,74.68824,-94.87215,2013-08-30T21:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB5-VR2W-180-300769-1,74.68833,-94.85182,2013-08-06T03:53:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB6-VR2W-110551-1,74.68547,-94.87215,2013-08-07T23:58:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB6-VR2W-180-300600-1,74.68547,-94.87215,2013-08-07T23:58:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB7-VR2W-110535-1,74.68549,-94.86194,2013-08-09T19:24:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB7-VR2W-180-300783-1,74.68549,-94.86194,2013-08-09T19:24:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB8-VR2W-110529-1,74.68551,-94.85168,2013-08-04T22:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB8-VR2W-180-300586-1,74.68551,-94.85168,2013-08-04T22:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD10-VR2W-180-300797-1,74.64589,-94.82622,2013-07-31T19:45:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD11-VR2W-180-300782-1,74.64476,-94.81683,2013-07-31T19:50:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD12-VR2W-180-300589-1,74.64359,-94.80775,2013-07-31T19:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD13-VR2W-180-300770-1,74.6425,-94.79884,2013-07-31T20:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD14-VR2W-110539-1,74.64742,-94.91291,2013-07-31T20:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD15-VR2W-180-300609-1,74.64629,-94.9037,2013-07-31T20:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBBP2-CPOD-1085-1,74.68482,-94.85932,2013-08-09T18:25:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD16-VR2W-180-300599-1,74.64516,-94.89447,2013-07-31T20:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB6-VR2W-110529-2,74.68547,-94.87215,2014-08-13T13:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB4-VR2W-110523-2,74.68828,-94.8619,2014-08-13T11:44:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD17-VR2W-110536-1,74.64394,-94.88503,2013-07-31T20:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD17-VR2W-180-300614-1,74.64394,-94.88503,2013-07-31T20:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD18-VR2W-110522-1,74.64284,-94.87539,2013-07-31T20:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD18-VR2W-180-300777-1,74.64284,-94.87539,2013-07-31T20:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD19-VR2W-110537-1,74.64171,-94.86642,2013-07-31T20:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD19-VR2W-180-300781-1,74.64171,-94.86642,2013-07-31T20:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD1-VR2W-180-300790-1,74.6559,-94.90839,2013-07-31T19:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD20-VR2W-110546-1,74.64055,-94.85744,2013-07-31T20:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD20-VR2W-180-300776-1,74.64055,-94.85744,2013-07-31T20:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD21-VR2W-110531-1,74.63948,-94.84823,2013-07-31T20:45:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD21-VR2W-180-300606-1,74.63948,-94.84823,2013-07-31T20:45:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD22-VR2W-110544-1,74.63831,-94.83926,2013-07-31T20:50:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD22-VR2W-180-300796-1,74.63831,-94.83926,2013-07-31T20:50:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD23-VR2W-110532-1,74.63721,-94.82995,2013-07-31T20:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD23-VR2W-180-300789-1,74.63721,-94.82995,2013-07-31T20:55:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD24-VR2W-110542-1,74.63602,-94.8204,2013-07-31T21:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD24-VR2W-180-300786-1,74.63602,-94.8204,2013-07-31T21:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD25-VR2W-110524-1,74.63488,-94.81118,2013-07-31T21:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD25-VR2W-180-300762-1,74.63488,-94.81118,2013-07-31T21:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD2-VR2W-180-300596-1,74.6548,-94.89934,2013-07-31T19:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD3-VR2W-180-300793-1,74.6537,-94.88995,2013-07-31T19:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD4-VR2W-180-300780-1,74.65254,-94.88052,2013-07-31T19:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD5-VR2W-180-300764-1,74.65133,-94.87078,2013-07-31T19:25:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD6-VR2W-180-300766-1,74.65023,-94.86136,2013-07-31T19:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD7-VR2W-180-300794-1,74.64912,-94.8523,2013-07-31T19:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS12-VR2W-180-300775-1,74.68414,-94.86191,2013-08-08T01:03:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS13-VR2W-180-300774-1,74.68416,-94.85672,2013-08-08T00:58:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS14-VR2W-180-300765-1,74.68416,-94.85159,2013-08-04T23:04:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS15-VR2W-180-300772-1,74.68279,-94.85657,2013-08-08T00:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS16-VR2W-180-300582-1,74.68132,-94.86163,2013-08-08T00:29:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB7-ADCP-1,74.68549,-94.86194,2013-08-09T19:24:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB16-VR2W-180-300771-1,74.67999,-94.85139,2013-08-07T23:07:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB17-VR2W-180-300768-1,74.68001,-94.84119,2013-08-07T23:01:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB10-VR2W-110548-1,74.68273,-94.87189,2013-08-07T23:53:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB10-VR2W-180-300800-1,74.68273,-94.87189,2013-08-07T23:53:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS17-VMT-1118951-1,74.68276,-94.86681,2013-08-08T00:21:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS17-VR2W-110553-1,74.68276,-94.86681,2013-08-08T00:21:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS17-VR2W-180-300779-1,74.68276,-94.86681,2013-08-08T00:21:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS1-VR2W-180-300767-1,74.68965,-94.85699,2013-08-09T19:16:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS3-VR2W-180-300590-1,74.68831,-94.85682,2013-08-19T18:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS4-VR2W-180-300594-1,74.68683,-94.86711,2013-08-08T01:28:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS5-VR2W-180-300591-1,74.68685,-94.86199,2013-08-08T01:24:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS6-VR2W-180-300595-1,74.6869,-94.85674,2013-08-06T04:14:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS7-VR2W-180-300785-1,74.68691,-94.85176,2013-08-04T23:11:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS8-VR2W-180-300791-1,74.68548,-94.86709,2013-08-08T01:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS9-VR2W-180-300598-1,74.68551,-94.8568,2013-08-08T01:16:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBCP1-CPOD-1084-1,74.64791,-94.83301,2013-08-10T18:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBBP3-SBE CT-37SIP59977-7935-1,74.64791,-94.833,2014-08-30T18:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD14-VR2W-180-300601-1,74.64742,-94.91291,2013-07-31T20:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBD15-VR2W-110538-1,74.64629,-94.9037,2013-07-31T20:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB11-VR2W-110545-2,74.68276,-94.86178,2014-08-17T12:47:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB1-VR2W-180-300773-2,74.69107,-94.86206,2014-08-13T12:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBR1-VR2W-180-300585-2,74.69029,-94.8621,2014-08-17T08:03:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS17-VR2W-180-300594-2,74.68276,-94.86681,2014-08-17T08:43:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS1-VR2W-180-300774-2,74.68965,-94.85699,2013-08-22T22:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS4-VR2W-180-300615-2,74.68683,-94.86711,2013-08-22T22:01:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS8-VR2W-180-300784-2,74.68548,-94.86709,2013-08-22T21:47:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RBVPS9-VR2W-180-300765-2,74.68551,-94.8568,2013-08-22T21:44:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB18-VR2W-180-300768-2,74.68004,-94.83094,2013-08-30T19:45:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB20-VR2W-180-300775-2,74.67718,-94.86147,2013-08-30T22:12:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB19-VR2W-180-300785-2,74.67716,-94.87163,2013-08-30T22:17:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB25-VR2W-180-300778-2,74.67444,-94.87147,2013-08-22T21:07:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
RB30-VR2W-180-300771-2,74.67457,-94.82048,2013-08-22T21:26:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ALS,OTN-Global
